"","tourney_name","tourney_id","name","link","display"
"11674","California Cup #4",2018,"Varsity Finals","https://hsquizbowl.org/db/tournaments/2018/stats/varsity_finals/individuals","California Cup #4 <2018> - Varsity Finals"
"11675","California Cup #3",2017,"All Games","https://hsquizbowl.org/db/tournaments/2017/stats/all_games/individuals","California Cup #3 <2017> - All Games"
"11676","TRASH '13",2016,"Prelims","https://hsquizbowl.org/db/tournaments/2016/stats/prelims/individuals","TRASH '13 <2016> - Prelims"
"11677","Ohio HS trash at East Palestine",2015,"Playoff brackets incl all games","https://hsquizbowl.org/db/tournaments/2015/stats/playoff_brackets_incl_all_games/individuals","Ohio HS trash at East Palestine <2015> - Playoff brackets incl all games"
"11678","Maryland Quizbowl Championship: North Regional",2012,"Overall","https://hsquizbowl.org/db/tournaments/2012/stats/overall/individuals","Maryland Quizbowl Championship: North Regional <2012> - Overall"
"11679","Maryland Quizbowl Championship: Central Regional",2011,"Overall","https://hsquizbowl.org/db/tournaments/2011/stats/overall/individuals","Maryland Quizbowl Championship: Central Regional <2011> - Overall"
"11680","California Quizbowl Championship: State Finals",2009,"Results","https://hsquizbowl.org/db/tournaments/2009/stats/results/individuals","California Quizbowl Championship: State Finals <2009> - Results"
"11681","Washington, D.C. Quizbowl Championship",2003,"Overall","https://hsquizbowl.org/db/tournaments/2003/stats/overall/individuals","Washington, D.C. Quizbowl Championship <2003> - Overall"
"11682","Massachusetts Quizbowl Championship: West Regional",1996,"Overall","https://hsquizbowl.org/db/tournaments/1996/stats/overall/individuals","Massachusetts Quizbowl Championship: West Regional <1996> - Overall"
"11683","GVQBT",1995,"Overall Standings","https://hsquizbowl.org/db/tournaments/1995/stats/overall_standings/individuals","GVQBT <1995> - Overall Standings"
"11684","Slapdash Minnesota DRAGOON mirror results",1993,"All Games","https://hsquizbowl.org/db/tournaments/1993/stats/all_games/individuals","Slapdash Minnesota DRAGOON mirror results <1993> - All Games"
"11685","2014 Connecticut State Championship",1986,"Prelims","https://hsquizbowl.org/db/tournaments/1986/stats/prelims/individuals","2014 Connecticut State Championship <1986> - Prelims"
"11686","2014 Connecticut State Championship",1986,"Playoffs","https://hsquizbowl.org/db/tournaments/1986/stats/playoffs/individuals","2014 Connecticut State Championship <1986> - Playoffs"
"11687","Centennial Invitational",1985,"Varsity Results","https://hsquizbowl.org/db/tournaments/1985/stats/varsity_results/individuals","Centennial Invitational <1985> - Varsity Results"
"11688","Centennial Invitational",1985,"JV Novice","https://hsquizbowl.org/db/tournaments/1985/stats/jv_novice/individuals","Centennial Invitational <1985> - JV Novice"
"11689","Warhawk II",1984,"Novice - Prelims","https://hsquizbowl.org/db/tournaments/1984/stats/novice_-_prelims/individuals","Warhawk II <1984> - Novice - Prelims"
"11690","Warhawk II",1984,"Novice - Playoffs","https://hsquizbowl.org/db/tournaments/1984/stats/novice_-_playoffs/individuals","Warhawk II <1984> - Novice - Playoffs"
"11691","Warhawk II",1984,"Novice - Combined","https://hsquizbowl.org/db/tournaments/1984/stats/novice_-_combined/individuals","Warhawk II <1984> - Novice - Combined"
"11692","Warhawk II",1984,"Middle School Prelims","https://hsquizbowl.org/db/tournaments/1984/stats/middle_school_prelims/individuals","Warhawk II <1984> - Middle School Prelims"
"11693","Warhawk II",1984,"Middle School Finals","https://hsquizbowl.org/db/tournaments/1984/stats/middle_school_finals/individuals","Warhawk II <1984> - Middle School Finals"
"11694","BHSAT XXIII",1983,"Prelims","https://hsquizbowl.org/db/tournaments/1983/stats/prelims/individuals","BHSAT XXIII <1983> - Prelims"
"11695","BHSAT XXIII",1983,"Playoffs","https://hsquizbowl.org/db/tournaments/1983/stats/playoffs/individuals","BHSAT XXIII <1983> - Playoffs"
"11696","BHSAT XXIII",1983,"Combined","https://hsquizbowl.org/db/tournaments/1983/stats/combined/individuals","BHSAT XXIII <1983> - Combined"
"11697","UW December Tournament",1981,"Prelims","https://hsquizbowl.org/db/tournaments/1981/stats/prelims/individuals","UW December Tournament <1981> - Prelims"
"11698","UW December Tournament",1981,"Playoffs","https://hsquizbowl.org/db/tournaments/1981/stats/playoffs/individuals","UW December Tournament <1981> - Playoffs"
"11699","Rock Bridge WIT III",1980,"Combined","https://hsquizbowl.org/db/tournaments/1980/stats/combined/individuals","Rock Bridge WIT III <1980> - Combined"
"11700","Rock Bridge WIT III",1980,"Prelims","https://hsquizbowl.org/db/tournaments/1980/stats/prelims/individuals","Rock Bridge WIT III <1980> - Prelims"
"11701","BrainBusters Fall 2013",1979,"Stats after 7 Rounds","https://hsquizbowl.org/db/tournaments/1979/stats/stats_after_7_rounds/individuals","BrainBusters Fall 2013 <1979> - Stats after 7 Rounds"
"11702","Central Illinois Big 12 Conference Tournament",1978,"All Games","https://hsquizbowl.org/db/tournaments/1978/stats/all_games/individuals","Central Illinois Big 12 Conference Tournament <1978> - All Games"
"11703","Truman Bowl V",1976,"First Four Rounds","https://hsquizbowl.org/db/tournaments/1976/stats/first_four_rounds/individuals","Truman Bowl V <1976> - First Four Rounds"
"11704","Truman Bowl V",1976,"All Games","https://hsquizbowl.org/db/tournaments/1976/stats/all_games/individuals","Truman Bowl V <1976> - All Games"
"11705","Yellow Jacket Invitational",1975,"Prelim Stats","https://hsquizbowl.org/db/tournaments/1975/stats/prelim_stats/individuals","Yellow Jacket Invitational <1975> - Prelim Stats"
"11706","Yellow Jacket Invitational",1975,"All Rounds","https://hsquizbowl.org/db/tournaments/1975/stats/all_rounds/individuals","Yellow Jacket Invitational <1975> - All Rounds"
"11707","VHSL River Ridge District 2013-2014",1974,"Regular Season","https://hsquizbowl.org/db/tournaments/1974/stats/regular_season/individuals","VHSL River Ridge District 2013-2014 <1974> - Regular Season"
"11708","ATTACK III",1973,"Combined","https://hsquizbowl.org/db/tournaments/1973/stats/combined/individuals","ATTACK III <1973> - Combined"
"11709","ATTACK III",1973,"Championship Group","https://hsquizbowl.org/db/tournaments/1973/stats/championship_group/individuals","ATTACK III <1973> - Championship Group"
"11710","2013 FFQL",1969,"Prelims","https://hsquizbowl.org/db/tournaments/1969/stats/prelims/individuals","2013 FFQL <1969> - Prelims"
"11711","Vanderbilt ABC 43",1964,"Prelims","https://hsquizbowl.org/db/tournaments/1964/stats/prelims/individuals","Vanderbilt ABC 43 <1964> - Prelims"
"11712","Vanderbilt ABC 43",1964,"Playoffs+Finals","https://hsquizbowl.org/db/tournaments/1964/stats/playoffs%2Bfinals/individuals","Vanderbilt ABC 43 <1964> - Playoffs+Finals"
"11713","Vanderbilt ABC 43",1964,"Combined","https://hsquizbowl.org/db/tournaments/1964/stats/combined/individuals","Vanderbilt ABC 43 <1964> - Combined"
"11714","ACF Regionals California",1963,"All games","https://hsquizbowl.org/db/tournaments/1963/stats/all_games/individuals","ACF Regionals California <1963> - All games"
"11715","AQA December NAQT Qualifier and Trash Tournament",1961,"All Games","https://hsquizbowl.org/db/tournaments/1961/stats/all_games/individuals","AQA December NAQT Qualifier and Trash Tournament <1961> - All Games"
"11716","MFT @ Imperial",1960,"Round Robin","https://hsquizbowl.org/db/tournaments/1960/stats/round_robin/individuals","MFT @ Imperial <1960> - Round Robin"
"11717","ACF Regionals 2014 Eastern Canada @ Toronto",1959,"Prelims","https://hsquizbowl.org/db/tournaments/1959/stats/prelims/individuals","ACF Regionals 2014 Eastern Canada @ Toronto <1959> - Prelims"
"11718","ACF Regionals 2014 Eastern Canada @ Toronto",1959,"Complete","https://hsquizbowl.org/db/tournaments/1959/stats/complete/individuals","ACF Regionals 2014 Eastern Canada @ Toronto <1959> - Complete"
"11719","ACF Regionals 2014 - Great Lakes",1958,"Stats","https://hsquizbowl.org/db/tournaments/1958/stats/stats/individuals","ACF Regionals 2014 - Great Lakes <1958> - Stats"
"11720","ACF Regionals 2014 Northeast @ Yale",1957,"Prelims","https://hsquizbowl.org/db/tournaments/1957/stats/prelims/individuals","ACF Regionals 2014 Northeast @ Yale <1957> - Prelims"
"11721","ACF Regionals 2014 Northeast @ Yale",1957,"Playoffs","https://hsquizbowl.org/db/tournaments/1957/stats/playoffs/individuals","ACF Regionals 2014 Northeast @ Yale <1957> - Playoffs"
"11722","ACF Regionals 2014 Northeast @ Yale",1957,"Combined","https://hsquizbowl.org/db/tournaments/1957/stats/combined/individuals","ACF Regionals 2014 Northeast @ Yale <1957> - Combined"
"11723","ARTIST",1956,"All Games","https://hsquizbowl.org/db/tournaments/1956/stats/all_games/individuals","ARTIST <1956> - All Games"
"11724","ACF Regionals South",1955,"All Games","https://hsquizbowl.org/db/tournaments/1955/stats/all_games/individuals","ACF Regionals South <1955> - All Games"
"11725","Mid-Atlantic ACF Regionals",1954,"Prelims","https://hsquizbowl.org/db/tournaments/1954/stats/prelims/individuals","Mid-Atlantic ACF Regionals <1954> - Prelims"
"11726","Mid-Atlantic ACF Regionals",1954,"Playoffs","https://hsquizbowl.org/db/tournaments/1954/stats/playoffs/individuals","Mid-Atlantic ACF Regionals <1954> - Playoffs"
"11727","Livingston March Madness",1953,"Prelims update","https://hsquizbowl.org/db/tournaments/1953/stats/prelims_update/individuals","Livingston March Madness <1953> - Prelims update"
"11728","Livingston March Madness",1953,"Playoffs and consolations","https://hsquizbowl.org/db/tournaments/1953/stats/playoffs_and_consolations/individuals","Livingston March Madness <1953> - Playoffs and consolations"
"11729","Livingston March Madness",1953,"Combined","https://hsquizbowl.org/db/tournaments/1953/stats/combined/individuals","Livingston March Madness <1953> - Combined"
"11730","Livingston March Madness",1953,"Prelims","https://hsquizbowl.org/db/tournaments/1953/stats/prelims/individuals","Livingston March Madness <1953> - Prelims"
"11731","Trevor's Trivia: Bob Selcer Memorial High School Quizbowl",1952,"Prelims","https://hsquizbowl.org/db/tournaments/1952/stats/prelims/individuals","Trevor's Trivia: Bob Selcer Memorial High School Quizbowl <1952> - Prelims"
"11732","Fernando Arrabal Online Mirror",1949,"Prelims","https://hsquizbowl.org/db/tournaments/1949/stats/prelims/individuals","Fernando Arrabal Online Mirror <1949> - Prelims"
"11733","Fernando Arrabal Online Mirror",1949,"Combined","https://hsquizbowl.org/db/tournaments/1949/stats/combined/individuals","Fernando Arrabal Online Mirror <1949> - Combined"
"11734","Fernando Arrabal Tournament of the Absurd",1948,"All Games","https://hsquizbowl.org/db/tournaments/1948/stats/all_games/individuals","Fernando Arrabal Tournament of the Absurd <1948> - All Games"
"11735","SUBMIT Mirror",1947,"All Games","https://hsquizbowl.org/db/tournaments/1947/stats/all_games/individuals","SUBMIT Mirror <1947> - All Games"
"11736","GATA Winter North and South",1946,"GATAWN Full Stats","https://hsquizbowl.org/db/tournaments/1946/stats/gatawn_full_stats/individuals","GATA Winter North and South <1946> - GATAWN Full Stats"
"11737","GATA Winter North and South",1946,"GATAWS Full Stats","https://hsquizbowl.org/db/tournaments/1946/stats/gataws_full_stats/individuals","GATA Winter North and South <1946> - GATAWS Full Stats"
"11738","Winter War Invitational 3",1945,"At Lunch","https://hsquizbowl.org/db/tournaments/1945/stats/at_lunch/individuals","Winter War Invitational 3 <1945> - At Lunch"
"11739","Winter War Invitational 3",1945,"All games","https://hsquizbowl.org/db/tournaments/1945/stats/all_games/individuals","Winter War Invitational 3 <1945> - All games"
"11740","Ladue Invitational Spring Tournament (LIST) IV",1942,"Prelims","https://hsquizbowl.org/db/tournaments/1942/stats/prelims/individuals","Ladue Invitational Spring Tournament (LIST) IV <1942> - Prelims"
"11741","Ladue Invitational Spring Tournament (LIST) IV",1942,"Playoffs","https://hsquizbowl.org/db/tournaments/1942/stats/playoffs/individuals","Ladue Invitational Spring Tournament (LIST) IV <1942> - Playoffs"
"11742","Ladue Invitational Spring Tournament (LIST) IV",1942,"Superplayoffs+Finals","https://hsquizbowl.org/db/tournaments/1942/stats/superplayoffs%2Bfinals/individuals","Ladue Invitational Spring Tournament (LIST) IV <1942> - Superplayoffs+Finals"
"11743","Ladue Invitational Spring Tournament (LIST) IV",1942,"All Games","https://hsquizbowl.org/db/tournaments/1942/stats/all_games/individuals","Ladue Invitational Spring Tournament (LIST) IV <1942> - All Games"
"11744","2013 Pirate Open (Middle School)",1940,"Preliminary Rounds (final)","https://hsquizbowl.org/db/tournaments/1940/stats/preliminary_rounds_%28final%29/individuals","2013 Pirate Open (Middle School) <1940> - Preliminary Rounds (final)"
"11745","2013 Pirate Open (Middle School)",1940,"Playoff Rounds (final)","https://hsquizbowl.org/db/tournaments/1940/stats/playoff_rounds_%28final%29/individuals","2013 Pirate Open (Middle School) <1940> - Playoff Rounds (final)"
"11746","2013 Pirate Open (Middle School)",1940,"Combined Results","https://hsquizbowl.org/db/tournaments/1940/stats/combined_results/individuals","2013 Pirate Open (Middle School) <1940> - Combined Results"
"11747","BAAL Horace @ Hillsdale",1938,"All Games","https://hsquizbowl.org/db/tournaments/1938/stats/all_games/individuals","BAAL Horace @ Hillsdale <1938> - All Games"
"11748","2014 Bulldog Brawl at Cedar Shoals",1937,"Brawl Full stats","https://hsquizbowl.org/db/tournaments/1937/stats/brawl_full_stats/individuals","2014 Bulldog Brawl at Cedar Shoals <1937> - Brawl Full stats"
"11749","2014 Bulldog Brawl at Cedar Shoals",1937,"2014 Bulldog Brawl F4RR Stats","https://hsquizbowl.org/db/tournaments/1937/stats/2014_bulldog_brawl_f4rr_stats/individuals","2014 Bulldog Brawl at Cedar Shoals <1937> - 2014 Bulldog Brawl F4RR Stats"
"11750","BISB at Haverford College 2013",1936,"Combined","https://hsquizbowl.org/db/tournaments/1936/stats/combined/individuals","BISB at Haverford College 2013 <1936> - Combined"
"11751","BISB at Haverford College 2013",1936,"Morning","https://hsquizbowl.org/db/tournaments/1936/stats/morning/individuals","BISB at Haverford College 2013 <1936> - Morning"
"11752","Olmsted Falls Battle Buzz",1935,"Battle Buzz 2014 morning prelims","https://hsquizbowl.org/db/tournaments/1935/stats/battle_buzz_2014_morning_prelims/individuals","Olmsted Falls Battle Buzz <1935> - Battle Buzz 2014 morning prelims"
"11753","Olmsted Falls Battle Buzz",1935,"Battle Buzz 2014 playoffs","https://hsquizbowl.org/db/tournaments/1935/stats/battle_buzz_2014_playoffs/individuals","Olmsted Falls Battle Buzz <1935> - Battle Buzz 2014 playoffs"
"11754","DRAGOON Online Mirror",1934,"Prelims","https://hsquizbowl.org/db/tournaments/1934/stats/prelims/individuals","DRAGOON Online Mirror <1934> - Prelims"
"11755","DRAGOON Online Mirror",1934,"All Games","https://hsquizbowl.org/db/tournaments/1934/stats/all_games/individuals","DRAGOON Online Mirror <1934> - All Games"
"11756","Centralia Autumn Academic Tournament",1933,"Prelims","https://hsquizbowl.org/db/tournaments/1933/stats/prelims/individuals","Centralia Autumn Academic Tournament <1933> - Prelims"
"11757","Centralia Autumn Academic Tournament",1933,"Playoffs","https://hsquizbowl.org/db/tournaments/1933/stats/playoffs/individuals","Centralia Autumn Academic Tournament <1933> - Playoffs"
"11758","Centralia Autumn Academic Tournament",1933,"Combined","https://hsquizbowl.org/db/tournaments/1933/stats/combined/individuals","Centralia Autumn Academic Tournament <1933> - Combined"
"11759","Loyburn Classic",1932,"Standard Prelims","https://hsquizbowl.org/db/tournaments/1932/stats/standard_prelims/individuals","Loyburn Classic <1932> - Standard Prelims"
"11760","Loyburn Classic",1932,"Standard Playoffs","https://hsquizbowl.org/db/tournaments/1932/stats/standard_playoffs/individuals","Loyburn Classic <1932> - Standard Playoffs"
"11761","Loyburn Classic",1932,"Standard Complete","https://hsquizbowl.org/db/tournaments/1932/stats/standard_complete/individuals","Loyburn Classic <1932> - Standard Complete"
"11762","Loyburn Classic",1932,"Ultra-Competitive","https://hsquizbowl.org/db/tournaments/1932/stats/ultra-competitive/individuals","Loyburn Classic <1932> - Ultra-Competitive"
"11763","DRAGOON",1931,"Prelims","https://hsquizbowl.org/db/tournaments/1931/stats/prelims/individuals","DRAGOON <1931> - Prelims"
"11764","DRAGOON",1931,"Playoffs","https://hsquizbowl.org/db/tournaments/1931/stats/playoffs/individuals","DRAGOON <1931> - Playoffs"
"11765","DRAGOON",1931,"Combined","https://hsquizbowl.org/db/tournaments/1931/stats/combined/individuals","DRAGOON <1931> - Combined"
"11766","DRAGOON @ Buffalo",1930,"After 5","https://hsquizbowl.org/db/tournaments/1930/stats/after_5/individuals","DRAGOON @ Buffalo <1930> - After 5"
"11767","DRAGOON @ Buffalo",1930,"Full Stats (2x5rounds + Finals)","https://hsquizbowl.org/db/tournaments/1930/stats/full_stats_%282x5rounds_%2B_fina/individuals","DRAGOON @ Buffalo <1930> - Full Stats (2x5rounds + Finals)"
"11768","Loyola Academy Middle School Tournament",1929,"Morning Rounds","https://hsquizbowl.org/db/tournaments/1929/stats/morning_rounds/individuals","Loyola Academy Middle School Tournament <1929> - Morning Rounds"
"11769","Macalester Mirror of Seth Teitler Presents An Intimate Engagement with Trash",1927,"Final Results All Games","https://hsquizbowl.org/db/tournaments/1927/stats/final_results_all_games/individuals","Macalester Mirror of Seth Teitler Presents An Intimate Engagement with Trash <1927> - Final Results All Games"
"11770","WAT II",1926,"Prelims","https://hsquizbowl.org/db/tournaments/1926/stats/prelims/individuals","WAT II <1926> - Prelims"
"11771","WAT II",1926,"Playoffs","https://hsquizbowl.org/db/tournaments/1926/stats/playoffs/individuals","WAT II <1926> - Playoffs"
"11772","WAT II",1926,"Combined","https://hsquizbowl.org/db/tournaments/1926/stats/combined/individuals","WAT II <1926> - Combined"
"11773","Bergen Junior 3 (2013)",1925,"Prelims","https://hsquizbowl.org/db/tournaments/1925/stats/prelims/individuals","Bergen Junior 3 (2013) <1925> - Prelims"
"11774","Bergen Junior 3 (2013)",1925,"Final Results","https://hsquizbowl.org/db/tournaments/1925/stats/final_results/individuals","Bergen Junior 3 (2013) <1925> - Final Results"
"11775","SUBMIT mirror at MSU",1922,"Through Round 6","https://hsquizbowl.org/db/tournaments/1922/stats/through_round_6/individuals","SUBMIT mirror at MSU <1922> - Through Round 6"
"11776","SUBMIT mirror at MSU",1922,"After Finals","https://hsquizbowl.org/db/tournaments/1922/stats/after_finals/individuals","SUBMIT mirror at MSU <1922> - After Finals"
"11777","Eleventh Annual Rube Goldberg",1920,"Prelims","https://hsquizbowl.org/db/tournaments/1920/stats/prelims/individuals","Eleventh Annual Rube Goldberg <1920> - Prelims"
"11778","Eleventh Annual Rube Goldberg",1920,"Playoffs only","https://hsquizbowl.org/db/tournaments/1920/stats/playoffs_only/individuals","Eleventh Annual Rube Goldberg <1920> - Playoffs only"
"11779","Eleventh Annual Rube Goldberg",1920,"Combined","https://hsquizbowl.org/db/tournaments/1920/stats/combined/individuals","Eleventh Annual Rube Goldberg <1920> - Combined"
"11780","AQA November NAQT Qualifier",1912,"Prelims","https://hsquizbowl.org/db/tournaments/1912/stats/prelims/individuals","AQA November NAQT Qualifier <1912> - Prelims"
"11781","AQA November NAQT Qualifier",1912,"Novice Advantaged Finals","https://hsquizbowl.org/db/tournaments/1912/stats/novice_advantaged_finals/individuals","AQA November NAQT Qualifier <1912> - Novice Advantaged Finals"
"11782","AQA November NAQT Qualifier",1912,"Novice 3rd place tiebreakers","https://hsquizbowl.org/db/tournaments/1912/stats/novice_3rd_place_tiebreakers/individuals","AQA November NAQT Qualifier <1912> - Novice 3rd place tiebreakers"
"11783","Delta Burke Valencia College 2013",1911,"Combined","https://hsquizbowl.org/db/tournaments/1911/stats/combined/individuals","Delta Burke Valencia College 2013 <1911> - Combined"
"11784","Sacramento Winter Tournament",1910,"Stats through Round 5","https://hsquizbowl.org/db/tournaments/1910/stats/stats_through_round_5/individuals","Sacramento Winter Tournament <1910> - Stats through Round 5"
"11785","Sacramento Winter Tournament",1910,"All Games","https://hsquizbowl.org/db/tournaments/1910/stats/all_games/individuals","Sacramento Winter Tournament <1910> - All Games"
"11786","Norman Novice",1909,"All Games (minus 2 rounds)","https://hsquizbowl.org/db/tournaments/1909/stats/all_games_%28minus_2_rounds%29/individuals","Norman Novice <1909> - All Games (minus 2 rounds)"
"11787","House Tournament",1908,"All Games","https://hsquizbowl.org/db/tournaments/1908/stats/all_games/individuals","House Tournament <1908> - All Games"
"11788","Twin City Tournament",1907,"Twin City Tournament","https://hsquizbowl.org/db/tournaments/1907/stats/twin_city_tournament/individuals","Twin City Tournament <1907> - Twin City Tournament"
"11789","Sacramento Fall Tournament",1906,"All Games","https://hsquizbowl.org/db/tournaments/1906/stats/all_games/individuals","Sacramento Fall Tournament <1906> - All Games"
"11790","Cornell Cayuga Championship",1903,"Prelims","https://hsquizbowl.org/db/tournaments/1903/stats/prelims/individuals","Cornell Cayuga Championship <1903> - Prelims"
"11791","Cornell Cayuga Championship",1903,"All Games","https://hsquizbowl.org/db/tournaments/1903/stats/all_games/individuals","Cornell Cayuga Championship <1903> - All Games"
"11792","NAQT Canada SCT",1902,"DIV 1 everything","https://hsquizbowl.org/db/tournaments/1902/stats/div_1_everything/individuals","NAQT Canada SCT <1902> - DIV 1 everything"
"11793","NAQT Canada SCT",1902,"Division I-Before Lunch","https://hsquizbowl.org/db/tournaments/1902/stats/division_i-before_lunch/individuals","NAQT Canada SCT <1902> - Division I-Before Lunch"
"11794","NAQT Canada SCT",1902,"Division II-Before Lunch","https://hsquizbowl.org/db/tournaments/1902/stats/division_ii-before_lunch/individuals","NAQT Canada SCT <1902> - Division II-Before Lunch"
"11795","NAQT Canada SCT",1902,"Division II-Prelims","https://hsquizbowl.org/db/tournaments/1902/stats/division_ii-prelims/individuals","NAQT Canada SCT <1902> - Division II-Prelims"
"11796","NAQT Canada SCT",1902,"Division I-Prelims","https://hsquizbowl.org/db/tournaments/1902/stats/division_i-prelims/individuals","NAQT Canada SCT <1902> - Division I-Prelims"
"11797","NAQT Canada SCT",1902,"Division II-Prelims+Playoffs","https://hsquizbowl.org/db/tournaments/1902/stats/division_ii-prelims%2Bplayoffs/individuals","NAQT Canada SCT <1902> - Division II-Prelims+Playoffs"
"11798","2013 North Kansas City JV Tournament",1899,"Prelims","https://hsquizbowl.org/db/tournaments/1899/stats/prelims/individuals","2013 North Kansas City JV Tournament <1899> - Prelims"
"11799","2013 North Kansas City JV Tournament",1899,"Playoffs","https://hsquizbowl.org/db/tournaments/1899/stats/playoffs/individuals","2013 North Kansas City JV Tournament <1899> - Playoffs"
"11800","2013 North Kansas City JV Tournament",1899,"All Games","https://hsquizbowl.org/db/tournaments/1899/stats/all_games/individuals","2013 North Kansas City JV Tournament <1899> - All Games"
"11801","CSWIFT 2013",1898,"Through round 7","https://hsquizbowl.org/db/tournaments/1898/stats/through_round_7/individuals","CSWIFT 2013 <1898> - Through round 7"
"11802","CSWIFT 2013",1898,"Through round 12","https://hsquizbowl.org/db/tournaments/1898/stats/through_round_12/individuals","CSWIFT 2013 <1898> - Through round 12"
"11803","ACF Fall 2013 at Ohio State",1897,"At Lunch","https://hsquizbowl.org/db/tournaments/1897/stats/at_lunch/individuals","ACF Fall 2013 at Ohio State <1897> - At Lunch"
"11804","ACF Fall 2013 at Ohio State",1897,"Full Prelims","https://hsquizbowl.org/db/tournaments/1897/stats/full_prelims/individuals","ACF Fall 2013 at Ohio State <1897> - Full Prelims"
"11805","ACF Fall 2013 at Ohio State",1897,"Complete","https://hsquizbowl.org/db/tournaments/1897/stats/complete/individuals","ACF Fall 2013 at Ohio State <1897> - Complete"
"11806","2013-2014 St. Charles League",1895,"All Games","https://hsquizbowl.org/db/tournaments/1895/stats/all_games/individuals","2013-2014 St. Charles League <1895> - All Games"
"11807","MS Jag Bowl",1893,"MS Jag Full Stats","https://hsquizbowl.org/db/tournaments/1893/stats/ms_jag_full_stats/individuals","MS Jag Bowl <1893> - MS Jag Full Stats"
"11808","SCOP mirror at University of Connecticut",1892,"UConn SCOP mirror","https://hsquizbowl.org/db/tournaments/1892/stats/uconn_scop_mirror/individuals","SCOP mirror at University of Connecticut <1892> - UConn SCOP mirror"
"11809","2014 Mountain Lakes Invitational",1890,"Prelims","https://hsquizbowl.org/db/tournaments/1890/stats/prelims/individuals","2014 Mountain Lakes Invitational <1890> - Prelims"
"11810","2014 Mountain Lakes Invitational",1890,"Playoffs+Consolation","https://hsquizbowl.org/db/tournaments/1890/stats/playoffs%2Bconsolation/individuals","2014 Mountain Lakes Invitational <1890> - Playoffs+Consolation"
"11811","2014 Mountain Lakes Invitational",1890,"Final Round","https://hsquizbowl.org/db/tournaments/1890/stats/final_round/individuals","2014 Mountain Lakes Invitational <1890> - Final Round"
"11812","2014 Mountain Lakes Invitational",1890,"Combined","https://hsquizbowl.org/db/tournaments/1890/stats/combined/individuals","2014 Mountain Lakes Invitational <1890> - Combined"
"11813","Penn Bowl at OSU",1889,"Complete","https://hsquizbowl.org/db/tournaments/1889/stats/complete/individuals","Penn Bowl at OSU <1889> - Complete"
"11814","Michigan Fall at Louisiana-Lafayette",1888,"Prelims","https://hsquizbowl.org/db/tournaments/1888/stats/prelims/individuals","Michigan Fall at Louisiana-Lafayette <1888> - Prelims"
"11815","Mellon Bowl XI",1887,"Prelims","https://hsquizbowl.org/db/tournaments/1887/stats/prelims/individuals","Mellon Bowl XI <1887> - Prelims"
"11816","2014 MOQBA Winter Invitational - Orchard Farm",1886,"All Games","https://hsquizbowl.org/db/tournaments/1886/stats/all_games/individuals","2014 MOQBA Winter Invitational - Orchard Farm <1886> - All Games"
"11817","2014 MOQBA Winter Invitational - Orchard Farm",1886,"Prelims","https://hsquizbowl.org/db/tournaments/1886/stats/prelims/individuals","2014 MOQBA Winter Invitational - Orchard Farm <1886> - Prelims"
"11818","2014 Manheim Township Middle School Academic Challenge",1885,"Morning","https://hsquizbowl.org/db/tournaments/1885/stats/morning/individuals","2014 Manheim Township Middle School Academic Challenge <1885> - Morning"
"11819","2014 Manheim Township Middle School Academic Challenge",1885,"Afternoon","https://hsquizbowl.org/db/tournaments/1885/stats/afternoon/individuals","2014 Manheim Township Middle School Academic Challenge <1885> - Afternoon"
"11820","Gladiator Fall Tournament 2013",1884,"Prelims","https://hsquizbowl.org/db/tournaments/1884/stats/prelims/individuals","Gladiator Fall Tournament 2013 <1884> - Prelims"
"11821","Gladiator Fall Tournament 2013",1884,"Everything (incl tiebreak)","https://hsquizbowl.org/db/tournaments/1884/stats/everything_%28incl_tiebreak%29/individuals","Gladiator Fall Tournament 2013 <1884> - Everything (incl tiebreak)"
"11822","Gladiator Fall Tournament 2013",1884,"prelims_corrected","https://hsquizbowl.org/db/tournaments/1884/stats/prelims_corrected/individuals","Gladiator Fall Tournament 2013 <1884> - prelims_corrected"
"11823","Gladiator Fall Tournament 2013",1884,"all_incl_tiebreak_corrected","https://hsquizbowl.org/db/tournaments/1884/stats/all_incl_tiebreak_corrected/individuals","Gladiator Fall Tournament 2013 <1884> - all_incl_tiebreak_corrected"
"11824","Stanford Penn Bowl",1881,"All Games","https://hsquizbowl.org/db/tournaments/1881/stats/all_games/individuals","Stanford Penn Bowl <1881> - All Games"
"11825","Penn Bowl at University of Minnesota",1879,"Prelims","https://hsquizbowl.org/db/tournaments/1879/stats/prelims/individuals","Penn Bowl at University of Minnesota <1879> - Prelims"
"11826","Penn Bowl at University of Minnesota",1879,"Playoffs","https://hsquizbowl.org/db/tournaments/1879/stats/playoffs/individuals","Penn Bowl at University of Minnesota <1879> - Playoffs"
"11827","Penn Bowl at University of Minnesota",1879,"Combined","https://hsquizbowl.org/db/tournaments/1879/stats/combined/individuals","Penn Bowl at University of Minnesota <1879> - Combined"
"11828","NAQT Southeast Sectional",1878,"All Games","https://hsquizbowl.org/db/tournaments/1878/stats/all_games/individuals","NAQT Southeast Sectional <1878> - All Games"
"11829","NAQT Southeast Sectional",1878,"Prelims","https://hsquizbowl.org/db/tournaments/1878/stats/prelims/individuals","NAQT Southeast Sectional <1878> - Prelims"
